"","GEOID","NAME","year","pct_white","pct_black","pct_hispanic","pct_bac_25","pct_work_inside_st_ct","avg_work_commute","pct_snap","pct_poverty","med_income","med_home_value","med_rent"
"1",6001,"Alameda County, California",2009,0.361168958123531,0.123218382789735,0.219497788106058,0.402035413199895,0.658414428404637,28.2354339034086,0.0766178977446929,0.107080401417811,68405,507400,1111
"2",6007,"Butte County, California",2009,0.760337659864809,0.0134510851086015,0.133391060718026,0.234010265565722,0.891010535070696,20.316758454047,0.147145767586785,0.18276561516402,41786,245100,738
"3",6013,"Contra Costa County, California",2009,0.496501401168184,0.0901789538584465,0.231690217944556,0.375911521984999,0.602657675021498,31.3106613320781,0.0556519015835111,0.0955279284841319,75139,424500,1185
"4",6017,"El Dorado County, California",2009,0.797312367257505,0.00744198557554904,0.121083571032295,0.31900478437541,0.54439441312457,29.1594165147174,0.0405883298505064,0.0696846245302049,70449,399800,990
"5",6019,"Fresno County, California",2009,0.342788497782614,0.0498073239830563,0.492530594897445,0.197975678481388,0.925091906261601,21.4810515523673,0.212075922881483,0.214992528510512,45661,221700,718
"6",6023,"Humboldt County, California",2009,0.782577166089351,0.0108776991737577,0.0886185322049328,0.265037684220633,0.981073604594159,17.2797621280906,0.173687323388316,0.191895987875887,35745,303900,722
"7",6025,"Imperial County, California",2009,0.157603940697772,0.031958243944533,0.773128228483766,0.14895200297656,0.914332311773034,19.2895234493192,0.211819989155973,0.228130305467264,38594,160300,547
"8",6029,"Kern County, California",2009,0.40042134883646,0.0549091102752391,0.478839048955483,0.138061794457822,0.931951412999804,23.577052290983,0.167598292543477,0.223523506775975,47368,177800,701
"9",6031,"Kings County, California",2009,0.369027452878385,0.0735594633110161,0.498944637143395,0.124745223643246,0.798993174367151,22.4624426658744,0.156202566579274,0.176877418187029,44506,204800,690
"10",6033,"Lake County, California",2009,NA,NA,NA,0.185732068506675,0.774693705111956,28.8191787214186,0.172631696678224,0.246229436825575,39343,252500,695
"11",6037,"Los Angeles County, California",2009,0.282121130855764,0.0829886359793871,0.48023839534704,0.286957132692069,0.925703112324792,28.5971667446782,0.0917168600778319,0.160656241024882,54467,441400,1049
"12",6039,"Madera County, California",2009,0.389532536735023,0.0346695193498035,0.516793153560472,0.148371465845182,0.652701705752163,27.3400653186687,0.141542175946884,0.196787007417302,44135,226500,721
"13",6041,"Marin County, California",2009,0.73809371884347,0.0276889332003988,0.146636091724826,0.542236151651759,0.657335620731748,28.7120969146041,0.0363215978223439,0.0606530605545845,89019,820200,1511
"14",6045,"Mendocino County, California",2009,NA,NA,NA,0.214193548387097,0.958736865208922,20.0375140487834,0.102543418430293,0.172938406942834,41867,369800,728
"15",6047,"Merced County, California",2009,0.34189898133466,0.0368945177950522,0.531079687429939,0.113234957348142,0.759435572136376,26.9349276836439,0.190095264536952,0.256463099462343,39535,157500,686
"16",6053,"Monterey County, California",2009,0.343190291687989,0.0285620293881132,0.539279187075079,0.215489083038673,0.901091708027868,22.4784704544224,0.0886375365559952,0.178010417704477,58448,402700,1016
"17",6055,"Napa County, California",2009,0.583245451169699,0.0211511325659116,0.308295581136279,0.312146643109541,0.726103029430122,24.0600818918693,0.0391808996872745,0.0722268958057926,68541,456100,1152
"18",6057,"Nevada County, California",2009,NA,NA,NA,0.321774362556759,0.747877358490566,22.1450043509216,0.0714366837024418,0.0938482541783882,57884,413900,1042
"19",6059,"Orange County, California",2009,0.453317148949414,0.0156813200536807,0.341546445635734,0.348213437722205,0.836271045652592,25.9328583329874,0.049707146772844,0.106517448339756,71865,530400,1367
"20",6061,"Placer County, California",2009,0.767050540521931,0.0140151254332209,0.1240044527072,0.331581659809231,0.625159419554196,26.6363346657707,0.0292404065183108,0.0716350415972417,70568,369400,1015
"21",6065,"Riverside County, California",2009,0.407286020776874,0.0590404810298103,0.447014735772358,0.197040608024727,0.694374846768841,31.0537218362428,0.0854451595602038,0.138718967790364,55352,247200,986
"22",6067,"Sacramento County, California",2009,0.510643856414473,0.0965367047622719,0.204901106321501,0.274198559058761,0.826845928656619,25.4302171565559,0.140089923812867,0.153924401365895,52504,257800,860
"23",6071,"San Bernardino County, California",2009,0.348206572621034,0.0826055560043674,0.480766705011169,0.185600152434655,0.699794480143397,28.9523684813566,0.134208968525626,0.169803442213062,52320,242000,934
"24",6073,"San Diego County, California",2009,0.501663013832306,0.0485124564762576,0.313461324981752,0.345572114941994,0.968376953820754,23.9201290652666,0.0520922943019445,0.125879645584818,60231,417700,1157
"25",6075,"San Francisco County, California",2009,0.450730844610588,0.0583743582573544,0.144098665862112,0.519789642414062,0.78194946839544,28.9278388458141,0.0711992288541688,0.116321592360169,70770,751600,1312
"26",6077,"San Joaquin County, California",2009,0.380687846368136,0.0689328156951071,0.375657173339656,0.180385687468002,0.721910090440184,29.8320215519518,0.128903096221127,0.156990799426895,52789,221600,859
"27",6079,"San Luis Obispo County, California",2009,0.722490457765076,0.0200471212229044,0.196084968030236,0.300730301686927,0.894903690144361,19.8965708856902,0.0711064918452191,0.13307635463061,56661,460300,1011
"28",6081,"San Mateo County, California",2009,0.443496353908057,0.0291895981718775,0.237445913637065,0.436742849508145,0.580953110026141,25.1164691026849,0.0242233301020173,0.0774897377847668,85213,731800,1381
"29",6083,"Santa Barbara County, California",2009,0.508950834895359,0.0192061554032973,0.404029411114414,0.315241035423255,0.934078843830698,18.8110372215434,0.0729483968501094,0.151177104562844,59051,553900,1183
"30",6085,"Santa Clara County, California",2009,0.370778565112779,0.0235055546154355,0.262777632712891,0.440429761152555,0.873167627298828,23.8379124971909,0.0452053769488302,0.0909460304289424,85215,645500,1349
"31",6087,"Santa Cruz County, California",2009,0.619328072188527,0.010510580833509,0.301672794261137,0.383714608861922,0.775945408018197,25.2239749947295,0.0803808252384549,0.138553132959348,61499,590800,1159
"32",6089,"Shasta County, California",2009,0.827563929121641,0.010552239382879,0.081320161900397,0.201740882068751,0.93521839745444,19.0346095041003,0.101848923745072,0.149029461861477,42889,243300,686
"33",6101,"Sutter County, California",2009,0.530135832595504,0.0177834884574686,0.279774116224329,0.198423559982676,0.565264745308311,27.8342043032727,0.150855168927458,0.140685036776814,50333,199600,704
"34",6095,"Solano County, California",2009,0.432397589592225,0.133645520757108,0.227517839866023,0.241667739029726,0.582662845806238,28.4770003645311,0.0790630165705761,0.106119355857278,65783,297300,1077
"35",6097,"Sonoma County, California",2009,0.67565060092946,0.0162147163113056,0.235637637629156,0.325800516872826,0.834463500400205,25.5338537255794,0.0617909852758928,0.0932223972763206,62368,446700,1073
"36",6099,"Stanislaus County, California",2009,0.485460975538074,0.0266387139120468,0.402515747915789,0.163241258978949,0.781127028227347,26.1376931032254,0.124951516401898,0.17044758182067,48716,196800,802
"37",6107,"Tulare County, California",2009,0.347198301944757,0.0138595380619455,0.582773210944264,0.121080537714589,0.878640078538779,20.437100908575,0.215225028238635,0.230343453939314,39997,175400,664
"38",6111,"Ventura County, California",2009,0.506597275409318,0.0164636113093303,0.384929693405713,0.30970905842138,0.764689075675985,24.036184634786,0.0642026560918686,0.104221937118153,71723,475900,1301
"39",6113,"Yolo County, California",2009,0.526756834012848,0.0234144237664676,0.290275667353704,0.380211098413613,0.63140988473224,21.2532390477805,0.093927087268606,0.161938994092354,57634,337700,946
"40",6115,"Yuba County, California",2009,0.588591018169352,0.0230099417209462,0.234638327048337,0.129538047813305,0.514408434205389,28.1806282722513,0.220034338448331,0.201801139496416,45117,180700,688
"41",6001,"Alameda County, California",2010,0.33908670816512,0.120894850034876,0.225723801018791,0.40273014855105,0.678491716470058,27.4003106183845,0.09217432025722,0.134705891442765,67169,497200,1126
"42",6007,"Butte County, California",2010,0.752172016430986,0.0127049329310408,0.142516994438184,0.224867465148243,0.908461299644162,20.5966839691579,0.169232849718911,0.202608951240791,41657,233800,764
"43",6013,"Contra Costa County, California",2010,0.47752479752134,0.0883260022776771,0.244493159844875,0.385993635665266,0.596844729283293,32.5166039444857,0.0626590646805714,0.0922525092455994,73721,416000,1198
"44",6017,"El Dorado County, California",2010,0.800263805644779,0.00706977052220272,0.12177555548197,0.316984178492564,0.541311837742963,30.2374251330967,0.0609773501049928,0.0922640962134904,66129,376600,981
"45",6019,"Fresno County, California",2010,0.32640948601015,0.0492687902893979,0.504257174941709,0.20053737444779,0.922799512235903,22.2837771217978,0.235070055891586,0.268390264535499,45221,212500,707
"46",6023,"Humboldt County, California",2010,0.774656141964776,0.011358072317759,0.0989361544282387,0.251677630126705,0.982133878590822,16.709629446028,0.137500388331418,0.176960216888022,38492,294100,721
"47",6025,"Imperial County, California",2010,0.137467614732301,0.0308330575116701,0.803605464692925,0.132218976004598,0.92300142589952,20.6428089128967,0.184683662405124,0.215264176000097,41802,154100,615
"48",6029,"Kern County, California",2010,0.38395548837756,0.0541648312113293,0.493224349833236,0.150023114167768,0.932299082915949,23.8643684957833,0.187924388827288,0.212365750758317,45524,164200,709
"49",6031,"Kings County, California",2010,0.350797132672647,0.0717615261075639,0.509890712523013,0.10911982917343,0.787738157823179,20.8325407925408,0.101115241635688,0.221732317895274,44609,184600,692
"50",6033,"Lake County, California",2010,NA,NA,NA,0.159657811796488,0.734548732845838,25.3933092224231,0.121779413631171,0.220003402991539,34910,196200,649
"51",6037,"Los Angeles County, California",2010,0.276740769977275,0.0821084958730146,0.478519025636748,0.292116979978771,0.926986707580307,28.8398365390524,0.109068755342631,0.175379387790884,52684,429500,1061
"52",6039,"Madera County, California",2010,0.380864947691007,0.0353415935749762,0.53792401986685,0.154416896629479,0.624761495897729,25.6032438222018,0.224981970287033,0.209652004005911,48268,203900,788
"53",6041,"Marin County, California",2010,0.729617738695852,0.026621486975913,0.155620838539278,0.542602893295643,0.630369579149754,28.0117852057259,0.0419908130596842,0.0905988070401777,83867,775200,1428
"54",6045,"Mendocino County, California",2010,NA,NA,NA,0.222826637834916,0.944414090582315,19.0322324547475,0.178538812785388,0.200171413349394,40536,360200,845
"55",6047,"Merced County, California",2010,0.318765626338705,0.0362024784054709,0.550420986221561,0.123368912379449,0.752781830455327,25.8416427243536,0.202444292261497,0.229943932451015,42449,146100,687
"56",6053,"Monterey County, California",2010,0.328060727365233,0.0270926029922099,0.555185969156335,0.227768568215805,0.901362026391356,21.7603812641981,0.0832818294190358,0.170654603884309,54534,381700,1075
"57",6055,"Napa County, California",2010,0.561888965204811,0.019319294451183,0.323634716275263,0.278933897774274,0.786951557657805,24.2610587506879,0.0737249362851967,0.117184249347505,64401,424100,1113
"58",6057,"Nevada County, California",2010,NA,NA,NA,0.312743270654021,0.760834163770265,23.5206607050072,0.0802003166770998,0.119416749495343,54456,369300,878
"59",6059,"Orange County, California",2010,0.43926407842693,0.015080012573854,0.337540407086804,0.365739558765126,0.829872499636925,25.8964880061498,0.0605971653205491,0.121668074492973,70880,528200,1320
"60",6061,"Placer County, California",2010,0.76032715513301,0.0123583051467227,0.129142289057501,0.332825044861372,0.626253047049788,27.2701035103836,0.0497589608534571,0.0940177064196519,67884,344100,980
"61",6065,"Riverside County, California",2010,0.395166048511981,0.0576086581595511,0.45586321080981,0.202693719964281,0.679586234238997,31.6633453418419,0.106606076856857,0.163098161373931,54296,227900,985
"62",6067,"Sacramento County, California",2010,0.483452054524779,0.0978263086347778,0.216577974470431,0.270510264019435,0.830386388686216,25.9596465096002,0.151219279862831,0.168387077763827,52709,240200,865
"63",6071,"San Bernardino County, California",2010,0.330461932560108,0.0838100096893864,0.493195152271228,0.186088134321235,0.709825470467577,29.3843094362136,0.156569381052669,0.180260674643153,52607,221700,922
"64",6073,"San Diego County, California",2010,0.483691024018437,0.0473945657888679,0.321360120721612,0.337325408854571,0.969861031626913,24.1194294045741,0.0714294911505374,0.148122418998561,59923,407000,1178
"65",6075,"San Francisco County, California",2010,0.417182415579611,0.0594676602153047,0.151701567918079,0.508543410590152,0.763755841521742,30.2562323480032,0.0989564182616776,0.125468331232389,71745,768000,1321
"66",6077,"San Joaquin County, California",2010,0.358615996649916,0.0659998487809417,0.389671156709473,0.177330953203392,0.740376381715028,28.4902001237879,0.150117909892019,0.192292067436942,50011,213400,848
"67",6079,"San Luis Obispo County, California",2010,0.711439286520826,0.0215428357761381,0.208409073239718,0.308219405546023,0.887533381888808,20.9525321406551,0.0651489575254346,0.144438155327124,53978,425200,1034
"68",6081,"San Mateo County, California",2010,0.421884242712056,0.0233752961139299,0.254850991860165,0.430252930241039,0.605610121241678,24.5354846221362,0.0330695324591887,0.0675033041762265,82748,729500,1394
"69",6083,"Santa Barbara County, California",2010,0.478227598937633,0.015678860027501,0.429778296822317,0.297290213774557,0.940612564813698,20.1722946086775,0.106243106592555,0.18007702132128,56767,446800,1183
"70",6085,"Santa Clara County, California",2010,0.350283102141642,0.0245114656087675,0.269650734409804,0.460684021266554,0.865059051969178,24.3045702649559,0.0644556165944086,0.105305282414818,85002,639400,1345
"71",6087,"Santa Cruz County, California",2010,0.597082728261118,0.00800596075330541,0.321553749420271,0.337119616104869,0.778732742867635,25.3229854075658,0.113841881454482,0.146086885111275,61071,558000,1194
"72",6089,"Shasta County, California",2010,0.818744324302982,0.00786841971673689,0.0846630680632407,0.193933329474128,0.944443556507424,20.2312118869707,0.142307603179385,0.18500347590231,41023,225600,736
"73",6095,"Solano County, California",2010,0.40546215952016,0.147671401503723,0.241413934178926,0.228047764305982,0.624135788301023,28.6199986058832,0.107075842866655,0.123880239879163,63384,262600,1096
"74",6097,"Sonoma County, California",2010,0.66111683707124,0.0151756266490765,0.249964957124011,0.321248974267259,0.833280825514234,25.7880753998741,0.0809768304784916,0.131499129373253,59055,414000,1121
"75",6099,"Stanislaus County, California",2010,0.465965406571742,0.0247517259846553,0.420668739012492,0.160499854804688,0.792581694285272,26.3530839001037,0.157137543820776,0.198984410744196,48044,176800,813
"76",6101,"Sutter County, California",2010,0.504366812227074,0.0109486741345484,0.289116722570301,0.20268808114962,0.547162992410553,29.2594667586048,0.139778072058085,0.170996991788976,46521,206600,713
"77",6107,"Tulare County, California",2010,0.324640287769784,0.0132908710625485,0.607489947891311,0.134065376875664,0.861404300105247,20.6911002268252,0.275647134327778,0.24461732815894,43397,170300,665
"78",6111,"Ventura County, California",2010,0.486615090601255,0.0168982664531928,0.404084504654199,0.308177960992373,0.784242376507961,24.0040296474896,0.0774076945589723,0.107126138512405,71864,458200,1294
"79",6113,"Yolo County, California",2010,0.498598339877728,0.0229633679606342,0.304736815945126,0.376471693119434,0.606020988657645,22.5011343986461,0.112121968373528,0.18350249543452,55798,324800,957
"80",6115,"Yuba County, California",2010,0.588688732939161,0.0294800243134221,0.251657733325966,0.137089916304883,0.458034518086532,29.0348908386044,0.221133867616503,0.221661776820685,45755,173700,707
"81",6001,"Alameda County, California",2011,0.33793545224283,0.120422910368494,0.22836898439415,0.411503998922072,0.666926770528485,28.9161001602336,0.10728645900699,0.131289093148754,67558,480700,1173
"82",6007,"Butte County, California",2011,0.743242261629121,0.0125666239909927,0.146618179837106,0.242694062307108,0.917324545520388,21.1300438265075,0.181161433731592,0.230552596229561,39179,226600,741
"83",6013,"Contra Costa County, California",2011,0.470776552955831,0.0886149089763023,0.24760621932734,0.389772606702295,0.588624498567031,32.7459482223802,0.083803675946685,0.120449307720751,74353,391400,1181
"84",6017,"El Dorado County, California",2011,0.795001602758956,0.00814643690103792,0.122920558423327,0.293742954221161,0.544744135739877,28.0347229305396,0.0557660730074523,0.10487330087069,61084,337900,871
"85",6019,"Fresno County, California",2011,0.321374180192257,0.0462687611888379,0.508636085964213,0.186930028225029,0.913954212282103,21.7656483235188,0.243569621832808,0.257858156733202,42807,184300,730
"86",6023,"Humboldt County, California",2011,0.766282529812038,0.0123626271695817,0.102173477489778,0.274142032688665,0.98458567159828,17.4471566889404,0.124790899966544,0.216613809178098,41187,304900,757
"87",6025,"Imperial County, California",2011,0.134273143676895,0.0310239075551941,0.805791355326251,0.133253778838504,0.922858802227461,23.6261377602821,0.220751206622267,0.267970261121857,37843,130800,592
"88",6029,"Kern County, California",2011,0.377707200807787,0.0552746826971622,0.499617240610067,0.148083079878342,0.934347374315781,23.6794851289843,0.202153432032301,0.245415906970504,45224,155900,713
"89",6031,"Kings County, California",2011,0.349539882287907,0.0573667609664098,0.514362826390921,0.152913165565177,0.812242750014096,20.1973314198165,0.198666090285926,0.205461589198123,50345,169600,769
"90",6033,"Lake County, California",2011,0.73093605708689,0.0131834647015842,0.176779690002021,0.162715076339987,0.764456630109671,32.1510128033633,0.281229792487214,0.247767857142857,35991,192200,791
"91",6037,"Los Angeles County, California",2011,0.274632887102672,0.0808753636343044,0.481438673216129,0.292667586289091,0.925995677972463,29.389100632131,0.117676190743168,0.183235221803128,52280,410600,1073
"92",6039,"Madera County, California",2011,0.375059669772764,0.0299820173287559,0.544907634461337,0.125428800427465,0.695574148175094,24.8424469477304,0.190885009414994,0.242559418107429,46570,169300,671
"93",6041,"Marin County, California",2011,0.723923758288208,0.0270908242527379,0.157251471389753,0.52624165692975,0.683521433313445,27.0160769566786,0.0512093871111043,0.0946337100577283,77168,730500,1391
"94",6045,"Mendocino County, California",2011,0.674460041346384,0.00847486665219924,0.228513014973787,0.2119904790241,0.930340429056573,18.4920378896742,0.162321237474463,0.203769346857123,42431,298900,857
"95",6047,"Merced County, California",2011,0.310671878967903,0.0337401596010743,0.556502935767109,0.119022585138051,0.730538726052071,25.114735477357,0.229503333216991,0.274395293602925,40055,146700,712
"96",6053,"Monterey County, California",2011,0.323559248917985,0.0278171501168529,0.560562031581093,0.228457632485513,0.900530157145235,22.1482362760915,0.107547985762283,0.173618858101929,53179,332300,1061
"97",6055,"Napa County, California",2011,0.555370488384219,0.0167429465268524,0.329485545449279,0.341398048790822,0.78755010610705,23.1418879204662,0.0869652540670817,0.145584512949176,61460,395700,1223
"98",6057,"Nevada County, California",2011,NA,NA,NA,0.331236161365232,0.725852955309947,26.6598585371203,0.0733414485696896,0.124068032359348,54080,340400,1009
"99",6059,"Orange County, California",2011,0.434301618754183,0.0158766520112117,0.341243133834793,0.366565742652725,0.840808614536854,26.114874059294,0.0741393703572692,0.128932042694441,72293,506300,1360
"100",6061,"Placer County, California",2011,0.751446219668587,0.0115249567394117,0.133077409852774,0.3675977745184,0.612424161284213,27.3176101074842,0.0536524255907383,0.0856831655788728,68959,321700,1040
"101",6065,"Riverside County, California",2011,0.389165572731088,0.0608661290754682,0.460773702681705,0.203656699492862,0.686933583250477,31.6131436100796,0.137460015904399,0.168051999247915,52883,222700,960
"102",6067,"Sacramento County, California",2011,0.477891936870911,0.0942807106722698,0.219783372385724,0.275441538923309,0.819062636613068,25.6930524275678,0.183136469905108,0.17740988369828,52314,217000,872
"103",6071,"San Bernardino County, California",2011,0.32567565146702,0.0777804730080755,0.498955880693936,0.182385421972141,0.68650355311454,30.4408504709194,0.171050229898045,0.192881359459094,51247,211500,937
"104",6073,"San Diego County, California",2011,0.478398404621045,0.0467397372478121,0.325437434655098,0.337360113556963,0.971017142502167,24.1173272426263,0.0863454389068121,0.151064400624951,59477,396500,1170
"105",6075,"San Francisco County, California",2011,0.415785174194723,0.0561362456417487,0.154090789418646,0.520886508678058,0.780957392050329,29.5840035346916,0.102073558154489,0.13790643984659,69894,719800,1361
"106",6077,"San Joaquin County, California",2011,0.352339941454783,0.0693005311585231,0.394495083408262,0.181847467182089,0.735439758449401,28.2212065590813,0.180555198890629,0.181166918495611,50853,196800,834
"107",6079,"San Luis Obispo County, California",2011,0.698675216660722,0.0216789413499333,0.213002217164456,0.306877631746842,0.899467644218855,20.0959586553683,0.0822242823248433,0.152614624551839,54195,402200,1125
"108",6081,"San Mateo County, California",2011,0.417581465575921,0.0271985082692871,0.256348587544984,0.431037822417966,0.585809122346467,25.0572657384648,0.0348513116880162,0.0771774792449484,81657,706300,1467
"109",6083,"Santa Barbara County, California",2011,0.471113526581365,0.0159296098651137,0.434346581458871,0.323680353309019,0.931970886082388,19.4027503000032,0.104682983657365,0.151195545365215,60505,447700,1181
"110",6085,"Santa Clara County, California",2011,0.346558320041473,0.0245073168790601,0.27155077601253,0.45913073160565,0.867623178867383,24.683917184442,0.0704926472129758,0.106268409657889,84895,627400,1389
